time: 24.472898 	 V: 6.6184 	 T: 27.77
time: 24.474497 	 V: 6.6184 	 T: 27.77
time: 24.476091 	 V: 6.6184 	 T: 27.77
time: 24.477686 	 V: 6.6184 	 T: 27.77
time: 24.479275 	 V: 5.9341 	 T: 27.77
time: 24.480883 	 V: 5.9341 	 T: 27.77
time: 24.482555 	 V: 5.9341 	 T: 27.77
time: 24.484255 	 V: 5.9341 	 T: 27.77
time: 24.485847 	 V: 6.6184 	 T: 27.77
time: 24.487444 	 V: 5.1599 	 T: 27.77
time: 24.489038 	 V: 6.6184 	 T: 27.77
time: 24.490637 	 V: 5.9341 	 T: 27.77
time: 24.492249 	 V: 6.6184 	 T: 27.77
time: 24.493841 	 V: 7.2382 	 T: 27.77
time: 24.495430 	 V: 5.9341 	 T: 27.77
time: 24.497025 	 V: 5.9341 	 T: 27.77
time: 24.498619 	 V: 5.9341 	 T: 27.77
time: 24.500216 	 V: 6.6184 	 T: 27.77
time: 24.501829 	 V: 5.1599 	 T: 27.77
time: 24.503426 	 V: 5.9341 	 T: 27.77
time: 24.505014 	 V: 6.6184 	 T: 27.77
time: 24.506718 	 V: 6.6184 	 T: 27.77
time: 24.508312 	 V: 5.1599 	 T: 27.77
time: 24.509909 	 V: 5.9341 	 T: 27.77
time: 24.511501 	 V: 6.6184 	 T: 27.77
time: 24.513119 	 V: 5.9341 	 T: 27.77
time: 24.514711 	 V: 5.1599 	 T: 27.77
time: 24.516277 	 V: 5.9341 	 T: 27.77
time: 24.517841 	 V: 5.1599 	 T: 27.77
time: 24.519398 	 V: 5.9341 	 T: 27.77
time: 24.520947 	 V: 5.9341 	 T: 27.77
time: 24.522659 	 V: 6.6184 	 T: 27.77
time: 24.524256 	 V: 5.1599 	 T: 27.77
time: 24.525852 	 V: 5.9341 	 T: 27.77
time: 24.527447 	 V: 5.9341 	 T: 27.77
time: 24.529144 	 V: 5.1599 	 T: 27.77
time: 24.530741 	 V: 5.9341 	 T: 27.77
time: 24.532356 	 V: 5.9341 	 T: 27.77
time: 24.533918 	 V: 5.1599 	 T: 27.77
time: 24.535486 	 V: 5.1599 	 T: 27.77
time: 24.537046 	 V: 5.9341 	 T: 27.77
time: 24.538612 	 V: 5.9341 	 T: 27.77
time: 24.540176 	 V: 5.9341 	 T: 27.77
time: 24.541813 	 V: 6.6184 	 T: 27.77
time: 24.543407 	 V: 6.6184 	 T: 27.77
time: 24.545004 	 V: 5.9341 	 T: 27.77
time: 24.546595 	 V: 5.9341 	 T: 27.77
time: 24.548208 	 V: 6.6184 	 T: 27.77
time: 24.549805 	 V: 5.9341 	 T: 27.77
time: 24.551506 	 V: 5.1599 	 T: 27.77
time: 24.553106 	 V: 6.6184 	 T: 27.77
time: 24.554705 	 V: 5.9341 	 T: 27.77
time: 24.556293 	 V: 5.9341 	 T: 27.77
time: 24.557892 	 V: 6.6184 	 T: 27.77
time: 24.559486 	 V: 5.1599 	 T: 27.77
time: 24.561083 	 V: 5.9341 	 T: 27.77
time: 24.562674 	 V: 5.1599 	 T: 27.77
time: 24.564240 	 V: 6.6184 	 T: 27.77
time: 24.565802 	 V: 5.9341 	 T: 27.77
time: 24.567360 	 V: 5.9341 	 T: 27.77
time: 24.568916 	 V: 6.6184 	 T: 27.77
time: 24.570484 	 V: 5.1599 	 T: 27.77
time: 24.572067 	 V: 5.9341 	 T: 27.77
time: 24.573759 	 V: 6.6184 	 T: 27.77
time: 24.575340 	 V: 5.9341 	 T: 27.77
time: 24.576946 	 V: 5.9341 	 T: 27.77
time: 24.578541 	 V: 5.1599 	 T: 27.77
time: 24.580145 	 V: 6.6184 	 T: 27.77
time: 24.581762 	 V: 5.9341 	 T: 27.77
time: 24.583361 	 V: 5.9341 	 T: 27.77
time: 24.584951 	 V: 5.1599 	 T: 27.77
time: 24.586548 	 V: 5.9341 	 T: 27.77
time: 24.588140 	 V: 5.9341 	 T: 27.77
time: 24.589741 	 V: 5.9341 	 T: 27.77
time: 24.591333 	 V: 6.6184 	 T: 27.77
time: 24.592955 	 V: 5.9341 	 T: 27.77
time: 24.594549 	 V: 5.9341 	 T: 27.77
time: 24.596239 	 V: 5.9341 	 T: 27.77
time: 24.597832 	 V: 5.9341 	 T: 27.77
time: 24.599426 	 V: 5.9341 	 T: 27.77
time: 24.601021 	 V: 5.9341 	 T: 27.77
time: 24.602634 	 V: 6.6184 	 T: 27.77
time: 24.604221 	 V: 5.9341 	 T: 27.77
time: 24.605816 	 V: 5.1599 	 T: 27.77
time: 24.607407 	 V: 4.2470 	 T: 27.77
time: 24.609001 	 V: 0.9267 	 T: 27.77
time: 24.610596 	 V: 5.1599 	 T: 27.77
time: 24.612221 	 V: 7.8090 	 T: 27.77
time: 24.613823 	 V: 5.1599 	 T: 27.77
time: 24.615381 	 V: 5.9341 	 T: 27.77
time: 24.616945 	 V: 5.1599 	 T: 27.77
time: 24.618610 	 V: 7.2382 	 T: 27.77
time: 24.620171 	 V: 4.2470 	 T: 27.77
time: 24.621798 	 V: 7.2382 	 T: 27.77
time: 24.623384 	 V: -4.0397 	 T: 27.77
time: 24.624985 	 V: 5.9341 	 T: 27.77
time: 24.626581 	 V: 3.0737 	 T: 27.77
time: 24.628178 	 V: 7.2382 	 T: 27.77
time: 24.629768 	 V: 4.2470 	 T: 27.77
time: 24.631365 	 V: 5.1599 	 T: 27.77
time: 24.632980 	 V: 5.1599 	 T: 27.77
time: 24.634579 	 V: 6.6184 	 T: 27.77
time: 24.636171 	 V: -2.7802 	 T: 27.77
time: 24.637808 	 V: 3.0737 	 T: 27.77
time: 24.639399 	 V: 4.2470 	 T: 27.77
time: 24.641109 	 V: 5.1599 	 T: 27.77
time: 24.642727 	 V: 7.8090 	 T: 27.77
time: 24.644323 	 V: 5.9341 	 T: 27.77
time: 24.645908 	 V: 5.1599 	 T: 27.77
time: 24.647516 	 V: -4.0397 	 T: 27.77
time: 24.649113 	 V: 5.9341 	 T: 27.77
time: 24.650709 	 V: 4.2470 	 T: 27.77
time: 24.652328 	 V: 3.0737 	 T: 27.77
time: 24.653925 	 V: 3.0737 	 T: 27.77
time: 24.655519 	 V: 5.1599 	 T: 27.77
time: 24.657116 	 V: 5.1599 	 T: 27.77
time: 24.658705 	 V: 4.2470 	 T: 27.77
time: 24.660301 	 V: 5.9341 	 T: 27.77
time: 24.661913 	 V: 5.9341 	 T: 27.77
time: 24.663603 	 V: 3.0737 	 T: 27.77
time: 24.665197 	 V: 7.8090 	 T: 27.77
time: 24.666798 	 V: 4.2470 	 T: 27.77
time: 24.668390 	 V: 5.1599 	 T: 27.77
time: 24.669989 	 V: 7.2382 	 T: 27.77
time: 24.671652 	 V: 5.9341 	 T: 27.77
time: 24.673189 	 V: 3.0737 	 T: 27.77
time: 24.674786 	 V: 4.2470 	 T: 27.77
time: 24.676382 	 V: 3.0737 	 T: 27.77
time: 24.677977 	 V: 5.9341 	 T: 27.77
time: 24.679571 	 V: 4.2470 	 T: 27.77
time: 24.681170 	 V: 5.1599 	 T: 27.77
time: 24.682774 	 V: 4.2470 	 T: 27.77
time: 24.684368 	 V: 5.9341 	 T: 27.77
time: 24.686071 	 V: 5.9341 	 T: 27.77
time: 24.687658 	 V: 4.2470 	 T: 27.77
time: 24.689238 	 V: 5.1599 	 T: 27.77
time: 24.692612 	 V: 5.9341 	 T: 27.77
time: 24.694174 	 V: 6.6184 	 T: 27.77
time: 24.695732 	 V: 5.9341 	 T: 27.77
time: 24.697302 	 V: 5.1599 	 T: 27.77
time: 24.698868 	 V: 5.1599 	 T: 27.77
time: 24.700432 	 V: 6.6184 	 T: 27.77
time: 24.702024 	 V: 5.9341 	 T: 27.77
time: 24.703617 	 V: 6.6184 	 T: 27.77
time: 24.705212 	 V: 6.6184 	 T: 27.77
time: 24.706821 	 V: 5.1599 	 T: 27.77
time: 24.708418 	 V: 6.6184 	 T: 27.77
time: 24.710133 	 V: 5.9341 	 T: 27.77
time: 24.711748 	 V: 6.6184 	 T: 27.77
time: 24.713312 	 V: 5.9341 	 T: 27.77
time: 24.714880 	 V: 5.9341 	 T: 27.77
time: 24.716446 	 V: 5.1599 	 T: 27.77
time: 24.717999 	 V: 5.9341 	 T: 27.77
time: 24.719551 	 V: 5.9341 	 T: 27.77
time: 24.721113 	 V: 6.6184 	 T: 27.77
time: 24.722864 	 V: 5.9341 	 T: 27.77
time: 24.724457 	 V: 5.9341 	 T: 27.77
time: 24.726057 	 V: 6.6184 	 T: 27.77
time: 24.727648 	 V: 5.9341 	 T: 27.77
time: 24.729239 	 V: 5.9341 	 T: 27.77
time: 24.730833 	 V: 6.6184 	 T: 27.77
time: 24.732634 	 V: 5.9341 	 T: 27.77
time: 24.734222 	 V: 6.6184 	 T: 27.77
time: 24.735819 	 V: 6.6184 	 T: 27.77
time: 24.737427 	 V: 6.6184 	 T: 27.77
time: 24.739017 	 V: 5.9341 	 T: 27.77
time: 24.740612 	 V: 6.6184 	 T: 27.77
time: 24.742229 	 V: 5.1599 	 T: 27.77
time: 24.743788 	 V: 5.1599 	 T: 27.77
time: 24.745350 	 V: 5.1599 	 T: 27.77
time: 24.746910 	 V: 5.9341 	 T: 27.77
time: 24.748480 	 V: 5.9341 	 T: 27.77
time: 24.750046 	 V: 5.9341 	 T: 27.77
time: 24.751762 	 V: 6.6184 	 T: 27.77
time: 24.753214 	 V: 5.9341 	 T: 27.77
time: 24.754917 	 V: 5.9341 	 T: 27.77
time: 24.756504 	 V: 5.9341 	 T: 27.77
time: 24.758099 	 V: 5.9341 	 T: 27.77
time: 24.759689 	 V: 5.9341 	 T: 27.77
time: 24.761284 	 V: 5.9341 	 T: 27.77
time: 24.762884 	 V: 6.6184 	 T: 27.77
time: 24.764481 	 V: 6.6184 	 T: 27.77
time: 24.766073 	 V: 6.6184 	 T: 27.77
time: 24.767660 	 V: 5.9341 	 T: 27.77
time: 24.769255 	 V: 6.6184 	 T: 27.77
time: 24.770855 	 V: 6.6184 	 T: 27.77
time: 24.772446 	 V: 5.9341 	 T: 27.77
time: 24.774036 	 V: 5.9341 	 T: 27.77
time: 24.775627 	 V: 6.6184 	 T: 27.77
time: 24.777321 	 V: 5.9341 	 T: 27.77
time: 24.778906 	 V: 5.9341 	 T: 27.77
time: 24.780502 	 V: 6.6184 	 T: 27.77
time: 24.782110 	 V: 6.6184 	 T: 27.77
time: 24.783684 	 V: 5.9341 	 T: 27.77
time: 24.785267 	 V: 5.9341 	 T: 27.77
time: 24.786852 	 V: 5.9341 	 T: 27.77
time: 24.788433 	 V: 5.9341 	 T: 27.77
time: 24.790016 	 V: 5.9341 	 T: 27.77
time: 24.792006 	 V: 6.6184 	 T: 27.77
time: 24.793600 	 V: 6.6184 	 T: 27.77
time: 24.795193 	 V: 5.1599 	 T: 27.77
time: 24.796785 	 V: 5.9341 	 T: 27.77
time: 24.798382 	 V: 5.9341 	 T: 27.77
time: 24.800091 	 V: 6.6184 	 T: 27.77
time: 24.801704 	 V: 5.9341 	 T: 27.77
time: 24.803305 	 V: 6.6184 	 T: 27.77
time: 24.804913 	 V: 5.1599 	 T: 27.77
time: 24.806505 	 V: 6.6184 	 T: 27.77
time: 24.808100 	 V: 5.9341 	 T: 27.77
time: 24.809696 	 V: 5.9341 	 T: 27.77
time: 24.811293 	 V: 5.9341 	 T: 27.77
time: 24.812883 	 V: 5.9341 	 T: 27.77
time: 24.814447 	 V: 5.9341 	 T: 27.77
time: 24.816015 	 V: 5.9341 	 T: 27.77
time: 24.817572 	 V: 5.9341 	 T: 27.77
time: 24.819138 	 V: 6.6184 	 T: 27.77
time: 24.820690 	 V: 6.6184 	 T: 27.77
time: 24.822388 	 V: 6.6184 	 T: 27.77
time: 24.823977 	 V: 5.9341 	 T: 27.77
time: 24.825571 	 V: 5.1599 	 T: 27.77
time: 24.827164 	 V: 5.9341 	 T: 27.77
time: 24.828754 	 V: 5.9341 	 T: 27.77
time: 24.830343 	 V: 5.9341 	 T: 27.77
time: 24.831963 	 V: 6.6184 	 T: 27.77
time: 24.833557 	 V: 5.9341 	 T: 27.77
time: 24.835152 	 V: 6.6184 	 T: 27.77
time: 24.836744 	 V: 5.9341 	 T: 27.77
time: 24.838348 	 V: 5.9341 	 T: 27.77
time: 24.839939 	 V: 5.9341 	 T: 27.77
time: 24.841539 	 V: 5.9341 	 T: 27.77
time: 24.843138 	 V: 5.9341 	 T: 27.77
time: 24.844839 	 V: 6.6184 	 T: 27.77
time: 24.846434 	 V: 6.6184 	 T: 27.77
time: 24.848028 	 V: 5.1599 	 T: 27.77
time: 24.849632 	 V: 5.9341 	 T: 27.77
time: 24.851234 	 V: 5.9341 	 T: 27.77
time: 24.852840 	 V: 5.9341 	 T: 27.77
time: 24.854429 	 V: 5.9341 	 T: 27.77
time: 24.856007 	 V: 5.9341 	 T: 27.77
time: 24.857592 	 V: 5.9341 	 T: 27.77
time: 24.859173 	 V: 5.9341 	 T: 27.77
time: 24.860767 	 V: 6.6184 	 T: 27.77
time: 24.862370 	 V: 5.9341 	 T: 27.77
time: 24.863970 	 V: 5.9341 	 T: 27.77
time: 24.865559 	 V: 5.9341 	 T: 27.77
time: 24.867260 	 V: 5.9341 	 T: 27.77
time: 24.868851 	 V: 5.9341 	 T: 27.77
time: 24.870457 	 V: 6.6184 	 T: 27.77
time: 24.872063 	 V: 5.1599 	 T: 27.77
time: 24.873663 	 V: 5.9341 	 T: 27.77
time: 24.875257 	 V: 5.9341 	 T: 27.77
time: 24.876854 	 V: 4.2470 	 T: 27.77
time: 24.878447 	 V: 5.9341 	 T: 27.77
time: 24.880041 	 V: 5.1599 	 T: 27.77
time: 24.881708 	 V: 5.1599 	 T: 27.77
time: 24.883310 	 V: 5.9341 	 T: 27.77
time: 24.884905 	 V: 5.9341 	 T: 27.77
time: 24.886503 	 V: 6.6184 	 T: 27.77
time: 24.888096 	 V: 5.1599 	 T: 27.77
time: 24.889799 	 V: 6.6184 	 T: 27.77
time: 24.891392 	 V: 5.9341 	 T: 27.77
time: 24.893005 	 V: 5.1599 	 T: 27.77
time: 24.894596 	 V: 5.9341 	 T: 27.77
time: 24.896189 	 V: 5.1599 	 T: 27.77
time: 24.897783 	 V: 5.9341 	 T: 27.77
time: 24.899382 	 V: 5.1599 	 T: 27.77
time: 24.900976 	 V: 5.9341 	 T: 27.77
time: 24.902594 	 V: 5.9341 	 T: 27.77
time: 24.904190 	 V: 5.9341 	 T: 27.77
time: 24.905787 	 V: 5.9341 	 T: 27.77
time: 24.907381 	 V: 5.9341 	 T: 27.77
time: 24.908983 	 V: 5.9341 	 T: 27.77
time: 24.910574 	 V: 6.6184 	 T: 27.77
time: 24.912289 	 V: 5.9341 	 T: 27.77
time: 24.913889 	 V: 5.1599 	 T: 27.77
time: 24.915472 	 V: 5.9341 	 T: 27.77
time: 24.917030 	 V: 6.6184 	 T: 27.77
time: 24.918592 	 V: 5.9341 	 T: 27.77
time: 24.920151 	 V: 5.9341 	 T: 27.77
time: 24.921795 	 V: 5.9341 	 T: 27.77
time: 24.923391 	 V: 5.9341 	 T: 27.77
time: 24.924990 	 V: 5.1599 	 T: 27.77
time: 24.926579 	 V: 6.6184 	 T: 27.77
time: 24.928173 	 V: 5.9341 	 T: 27.77
time: 24.929766 	 V: 5.1599 	 T: 27.77
time: 24.931364 	 V: 5.9341 	 T: 27.77
time: 24.932980 	 V: 6.6184 	 T: 27.77
time: 24.934681 	 V: 5.9341 	 T: 27.77
time: 24.936270 	 V: 5.9341 	 T: 27.77
time: 24.937990 	 V: 6.6184 	 T: 27.77
time: 24.939465 	 V: 5.9341 	 T: 27.77
time: 24.941067 	 V: 5.9341 	 T: 27.77
time: 24.942680 	 V: 5.9341 	 T: 27.77
time: 24.944275 	 V: 6.6184 	 T: 27.77
time: 24.945864 	 V: 5.9341 	 T: 27.77
time: 24.947462 	 V: 6.6184 	 T: 27.77
time: 24.949057 	 V: 5.1599 	 T: 27.77
time: 24.950661 	 V: 5.9341 	 T: 27.77
time: 24.952318 	 V: 6.6184 	 T: 27.77
time: 24.953880 	 V: 5.9341 	 T: 27.77
time: 24.955444 	 V: 5.1599 	 T: 27.77
time: 24.957125 	 V: 5.9341 	 T: 27.77
time: 24.958689 	 V: 6.6184 	 T: 27.77
time: 24.960253 	 V: 5.9341 	 T: 27.77
time: 24.961855 	 V: 5.1599 	 T: 27.77
time: 24.963451 	 V: 5.9341 	 T: 27.77
time: 24.965046 	 V: 5.9341 	 T: 27.77
time: 24.966640 	 V: 5.9341 	 T: 27.77
time: 24.968235 	 V: 5.1599 	 T: 27.77
time: 24.969831 	 V: 6.6184 	 T: 27.77
time: 24.971436 	 V: 5.9341 	 T: 27.77
time: 24.973049 	 V: 5.9341 	 T: 27.77
time: 24.974640 	 V: 4.2470 	 T: 27.77
time: 24.976238 	 V: 6.6184 	 T: 27.77
time: 24.977833 	 V: 5.9341 	 T: 27.77
time: 24.979532 	 V: 5.9341 	 T: 27.77
time: 24.981125 	 V: 6.6184 	 T: 27.77
time: 24.982742 	 V: 6.6184 	 T: 27.77
time: 24.984337 	 V: 5.9341 	 T: 27.77
time: 24.985937 	 V: 6.6184 	 T: 27.77
time: 24.987528 	 V: 6.6184 	 T: 27.77
time: 24.989122 	 V: 6.6184 	 T: 27.77
time: 24.990717 	 V: 5.9341 	 T: 27.77
time: 24.992332 	 V: 5.9341 	 T: 27.77
time: 24.993919 	 V: 6.6184 	 T: 27.77
time: 24.995525 	 V: 5.9341 	 T: 27.77
time: 24.997120 	 V: 6.6184 	 T: 27.77
time: 24.998714 	 V: 5.9341 	 T: 27.77
time: 25.000307 	 V: 6.6184 	 T: 27.77
time: 25.002031 	 V: 5.9341 	 T: 27.77
time: 25.003628 	 V: 5.9341 	 T: 27.77
time: 25.005224 	 V: 5.9341 	 T: 27.77
time: 25.006826 	 V: 5.9341 	 T: 27.77
time: 25.008423 	 V: 6.6184 	 T: 27.77
time: 25.010015 	 V: 5.9341 	 T: 27.77
time: 25.011688 	 V: 5.9341 	 T: 27.77
time: 25.013277 	 V: 6.6184 	 T: 27.77
time: 25.014875 	 V: 6.6184 	 T: 27.77
time: 25.016438 	 V: 6.6184 	 T: 27.77
time: 25.018000 	 V: 5.9341 	 T: 27.77
time: 25.019558 	 V: 5.9341 	 T: 27.77
time: 25.021114 	 V: 6.6184 	 T: 27.77
time: 25.022722 	 V: 5.9341 	 T: 27.77
time: 25.024721 	 V: 5.9341 	 T: 27.77
time: 25.026316 	 V: 5.9341 	 T: 27.77
time: 25.027910 	 V: 5.1599 	 T: 27.77
time: 25.029497 	 V: 5.9341 	 T: 27.77
time: 25.031097 	 V: 6.6184 	 T: 27.77
time: 25.032717 	 V: 5.1599 	 T: 27.77
time: 25.034315 	 V: 5.1599 	 T: 27.77
time: 25.035908 	 V: 6.6184 	 T: 27.77
time: 25.037502 	 V: 5.1599 	 T: 27.77
time: 25.039103 	 V: 5.9341 	 T: 27.77
time: 25.040695 	 V: 5.9341 	 T: 27.77
time: 25.042309 	 V: 5.9341 	 T: 27.77
time: 25.043901 	 V: 5.9341 	 T: 27.77
time: 25.045502 	 V: 5.1599 	 T: 27.77
time: 25.047207 	 V: 5.9341 	 T: 27.77
time: 25.048796 	 V: 5.9341 	 T: 27.77
time: 25.050407 	 V: 5.1599 	 T: 27.77
time: 25.052027 	 V: 5.9341 	 T: 27.77
time: 25.053623 	 V: 5.9341 	 T: 27.77
time: 25.055218 	 V: 5.1599 	 T: 27.77
time: 25.056816 	 V: 5.1599 	 T: 27.77
time: 25.058409 	 V: 6.6184 	 T: 27.77
time: 25.060005 	 V: 5.9341 	 T: 27.77
time: 25.061666 	 V: 6.6184 	 T: 27.77
time: 25.063169 	 V: 6.6184 	 T: 27.77
time: 25.064734 	 V: 5.9341 	 T: 27.77
time: 25.066296 	 V: 5.9341 	 T: 27.77
time: 25.067858 	 V: 7.2382 	 T: 27.77
time: 25.069534 	 V: 5.9341 	 T: 27.77
time: 25.071093 	 V: 5.9341 	 T: 27.77
time: 25.072721 	 V: 5.9341 	 T: 27.77
time: 25.074312 	 V: 5.1599 	 T: 27.77
time: 25.075912 	 V: 5.9341 	 T: 27.77
time: 25.077501 	 V: 6.6184 	 T: 27.77
time: 25.079094 	 V: 5.9341 	 T: 27.77
time: 25.080692 	 V: 5.9341 	 T: 27.77
time: 25.082310 	 V: 5.9341 	 T: 27.77
time: 25.083904 	 V: 5.9341 	 T: 27.77
time: 25.085505 	 V: 6.6184 	 T: 27.77
time: 25.087097 	 V: 5.1599 	 T: 27.77
time: 25.088694 	 V: 5.9341 	 T: 27.77
time: 25.090288 	 V: 5.9341 	 T: 27.77
time: 25.092009 	 V: 5.1599 	 T: 27.77
time: 25.093599 	 V: 5.9341 	 T: 27.77
time: 25.095200 	 V: 5.9341 	 T: 27.77
time: 25.096790 	 V: 5.9341 	 T: 27.77
time: 25.098389 	 V: 5.9341 	 T: 27.77
time: 25.099983 	 V: 6.6184 	 T: 27.77
time: 25.101582 	 V: 5.9341 	 T: 27.77
time: 25.103184 	 V: 5.9341 	 T: 27.77
time: 25.104780 	 V: 5.9341 	 T: 27.77
time: 25.106384 	 V: 5.9341 	 T: 27.77
time: 25.107973 	 V: 5.9341 	 T: 27.77
time: 25.109571 	 V: 5.9341 	 T: 27.77
time: 25.111168 	 V: 5.9341 	 T: 27.77
time: 25.112770 	 V: 6.6184 	 T: 27.77
time: 25.114471 	 V: 5.9341 	 T: 27.77
time: 25.116047 	 V: 5.9341 	 T: 27.77
time: 25.117613 	 V: 6.6184 	 T: 27.77
time: 25.119179 	 V: 7.2382 	 T: 27.77
time: 25.120743 	 V: 5.9341 	 T: 27.77
time: 25.122335 	 V: 6.6184 	 T: 27.77
time: 25.123934 	 V: 6.6184 	 T: 27.77
time: 25.125530 	 V: 5.9341 	 T: 27.77
time: 25.127127 	 V: 6.6184 	 T: 27.77
time: 25.128710 	 V: 5.1599 	 T: 27.77
time: 25.130304 	 V: 7.2382 	 T: 27.77
time: 25.131926 	 V: 6.6184 	 T: 27.77
time: 25.133524 	 V: 6.6184 	 T: 27.77
time: 25.135118 	 V: 11.3882 	 T: 27.77
time: 25.136826 	 V: 7.2382 	 T: 27.77
time: 25.138418 	 V: 3.0737 	 T: 27.77
time: 25.140024 	 V: 9.3138 	 T: 27.77
time: 25.141684 	 V: 7.2382 	 T: 27.77
time: 25.143286 	 V: -6.4873 	 T: 27.77
time: 25.144880 	 V: -8.9373 	 T: 27.77
time: 25.146477 	 V: -4.9907 	 T: 27.77
time: 25.148069 	 V: 5.1599 	 T: 27.77
time: 25.149670 	 V: 3.0737 	 T: 27.77
time: 25.151276 	 V: 8.8407 	 T: 27.77
time: 25.152899 	 V: -2.7802 	 T: 27.77
time: 25.154491 	 V: -2.7802 	 T: 27.77
time: 25.156084 	 V: 9.7640 	 T: 27.77
time: 25.157681 	 V: -7.6982 	 T: 27.77
time: 25.159382 	 V: 3.0737 	 T: 27.77
time: 25.160975 	 V: -10.2782 	 T: 27.77
time: 25.162579 	 V: -2.7802 	 T: 27.77
time: 25.164139 	 V: 7.8090 	 T: 27.77
time: 25.165710 	 V: 3.0737 	 T: 27.77
time: 25.167271 	 V: 5.1599 	 T: 27.77
time: 25.168831 	 V: 6.6184 	 T: 27.77
time: 25.170397 	 V: 5.9341 	 T: 27.77
time: 25.171999 	 V: 6.6184 	 T: 27.77
time: 25.173601 	 V: 6.6184 	 T: 27.77
time: 25.175200 	 V: 3.0737 	 T: 27.77
time: 25.176792 	 V: -8.9373 	 T: 27.77
time: 25.178389 	 V: 9.3138 	 T: 27.77
time: 25.179977 	 V: 5.1599 	 T: 27.77
time: 25.181707 	 V: 5.9341 	 T: 27.77
time: 25.183298 	 V: 6.6184 	 T: 27.77
time: 25.184895 	 V: -4.0397 	 T: 27.77
time: 25.186485 	 V: 7.2382 	 T: 27.77
time: 25.188086 	 V: 6.6184 	 T: 27.77
time: 25.189678 	 V: 5.9341 	 T: 27.77
time: 25.191275 	 V: 4.2470 	 T: 27.77
time: 25.192888 	 V: -13.8394 	 T: 27.77
time: 25.194483 	 V: 8.8407 	 T: 27.77
time: 25.196074 	 V: 0.9267 	 T: 27.77
time: 25.197676 	 V: 4.2470 	 T: 27.77
time: 25.199268 	 V: 5.9341 	 T: 27.77
time: 25.200867 	 V: 3.0737 	 T: 27.77
time: 25.202473 	 V: 0.9267 	 T: 27.77
time: 25.204170 	 V: 4.2470 	 T: 27.77
time: 25.205765 	 V: 5.9341 	 T: 27.77
time: 25.207373 	 V: 5.9341 	 T: 27.77
time: 25.208967 	 V: -7.6982 	 T: 27.77
time: 25.210562 	 V: 9.3138 	 T: 27.77
time: 25.212185 	 V: -11.4633 	 T: 27.77
time: 25.213779 	 V: -14.1463 	 T: 27.77
time: 25.215378 	 V: 5.9341 	 T: 27.77
time: 25.216940 	 V: -8.4431 	 T: 27.77
time: 25.218506 	 V: 7.2382 	 T: 27.77
time: 25.220068 	 V: -8.9373 	 T: 27.77
time: 25.221758 	 V: -6.4873 	 T: 27.77
time: 25.223368 	 V: -2.7802 	 T: 27.77
time: 25.224958 	 V: -4.0397 	 T: 27.77
time: 25.226662 	 V: 3.0737 	 T: 27.77
time: 25.228252 	 V: 7.2382 	 T: 27.77
time: 25.229845 	 V: 3.0737 	 T: 27.77
time: 25.231445 	 V: 4.2470 	 T: 27.77
time: 25.233063 	 V: -9.4055 	 T: 27.77
time: 25.234652 	 V: -7.1185 	 T: 27.77
time: 25.236254 	 V: 9.7640 	 T: 27.77
time: 25.237848 	 V: 5.9341 	 T: 27.77
time: 25.239447 	 V: -4.0397 	 T: 27.77
time: 25.241047 	 V: 5.1599 	 T: 27.77
time: 25.242659 	 V: -2.7802 	 T: 27.77
time: 25.244249 	 V: -12.8749 	 T: 27.77
time: 25.245840 	 V: 4.2470 	 T: 27.77
time: 25.247437 	 V: 3.0737 	 T: 27.77
time: 25.249140 	 V: 5.1599 	 T: 27.77
time: 25.250734 	 V: -2.7802 	 T: 27.77
time: 25.252357 	 V: 6.6184 	 T: 27.77
time: 25.253952 	 V: -12.8749 	 T: 27.77
time: 25.255550 	 V: 5.1599 	 T: 27.77
time: 25.257145 	 V: 6.6184 	 T: 27.77
time: 25.258739 	 V: -8.9373 	 T: 27.77
time: 25.260332 	 V: -5.7876 	 T: 27.77
time: 25.261950 	 V: 8.8407 	 T: 27.77
time: 25.263535 	 V: -13.8394 	 T: 27.77
time: 25.268547 	 V: -15.8635 	 T: 27.77
time: 25.270144 	 V: 4.2470 	 T: 27.77
time: 25.271784 	 V: 8.8407 	 T: 27.77
time: 25.273373 	 V: 5.1599 	 T: 27.77
time: 25.274977 	 V: 6.6184 	 T: 27.77
time: 25.276569 	 V: 7.8090 	 T: 27.77
time: 25.278166 	 V: 6.6184 	 T: 27.77
time: 25.279760 	 V: 4.2470 	 T: 27.77
time: 25.281359 	 V: 6.6184 	 T: 27.77
time: 25.282970 	 V: -4.0397 	 T: 27.77
time: 25.284567 	 V: 5.9341 	 T: 27.77
time: 25.286160 	 V: 7.8090 	 T: 27.77
time: 25.287758 	 V: 7.8090 	 T: 27.77
time: 25.289351 	 V: 5.9341 	 T: 27.77
time: 25.291054 	 V: 9.7640 	 T: 27.77
time: 25.292664 	 V: 5.9341 	 T: 27.77
time: 25.294260 	 V: 8.3408 	 T: 27.77
time: 25.295847 	 V: 7.8090 	 T: 27.77
time: 25.297449 	 V: 8.3408 	 T: 27.77
time: 25.299040 	 V: 9.3138 	 T: 27.77
time: 25.300642 	 V: 7.2382 	 T: 27.77
time: 25.302258 	 V: 8.3408 	 T: 27.77
time: 25.303852 	 V: 7.2382 	 T: 27.77
time: 25.305450 	 V: 6.6184 	 T: 27.77
time: 25.307043 	 V: 6.6184 	 T: 27.77
